maxDisap,maxDist,runMean,num_frames,num_detections,num_objects,num_predictions,num_unique_objects,num_tracks,num_matches,num_switches,num_misses,num_false_positives,precision,recall,mota,motp,mostly_tracked,partially_tracked,mostly_lost
20, 100, 20, 189,1724,1724,1724,32,120,1526,198,0,0,1.0,1.0,0.8851508120649652,0.0,32,0,0
120, 0, 100, 189,1724,1724,1724,32,17,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
110, 400, 110, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
10, 100, 120, 189,1724,1724,1724,32,134,1545,179,0,0,1.0,1.0,0.8961716937354989,0.0,32,0,0
10, 700, 100, 189,1724,1724,1724,32,32,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
100, 900, 150, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
30, 0, 70, 189,1724,1724,1724,32,17,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
10, 200, 20, 189,1724,1724,1724,32,59,1656,68,0,0,1.0,1.0,0.9605568445475638,0.0,32,0,0
30, 0, 100, 189,1724,1724,1724,32,17,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
70, 300, 70, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
150, 200, 80, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
20, 200, 50, 189,1724,1724,1724,32,57,1637,87,0,0,1.0,1.0,0.9495359628770301,0.0,32,0,0
80, 500, 10, 189,1724,1724,1724,32,27,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
120, 500, 110, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
100, 0, 60, 189,1724,1724,1724,32,17,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
30, 300, 30, 189,1724,1724,1724,32,37,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
130, 400, 40, 189,1724,1724,1724,32,33,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
0, 400, 140, 189,1724,1724,1724,32,43,1691,33,0,0,1.0,1.0,0.9808584686774942,0.0,32,0,0
110, 500, 10, 189,1724,1724,1724,32,27,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
50, 400, 90, 189,1724,1724,1724,32,31,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
80, 600, 130, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
130, 200, 20, 189,1724,1724,1724,32,51,1633,91,0,0,1.0,1.0,0.947215777262181,0.0,32,0,0
100, 700, 40, 189,1724,1724,1724,32,25,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
10, 0, 80, 189,1724,1724,1724,32,19,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
0, 200, 110, 189,1724,1724,1724,32,79,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
40, 700, 70, 189,1724,1724,1724,32,27,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
160, 200, 50, 189,1724,1724,1724,32,53,1626,98,0,0,1.0,1.0,0.9431554524361949,0.0,32,0,0
90, 500, 60, 189,1724,1724,1724,32,29,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
0, 800, 50, 189,1724,1724,1724,32,37,1691,33,0,0,1.0,1.0,0.9808584686774942,0.0,32,0,0
20, 300, 120, 189,1724,1724,1724,32,39,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
40, 400, 160, 189,1724,1724,1724,32,31,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
150, 300, 20, 189,1724,1724,1724,32,36,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
130, 0, 120, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
80, 400, 110, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
20, 200, 150, 189,1724,1724,1724,32,58,1635,89,0,0,1.0,1.0,0.9483758700696056,0.0,32,0,0
80, 900, 100, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
10, 300, 110, 189,1724,1724,1724,32,44,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
0, 100, 100, 189,1724,1724,1724,32,180,1576,148,0,0,1.0,1.0,0.91415313225058,0.0,32,0,0
50, 400, 110, 189,1724,1724,1724,32,31,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
140, 400, 10, 189,1724,1724,1724,32,30,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
10, 800, 10, 189,1724,1724,1724,32,27,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
60, 300, 130, 189,1724,1724,1724,32,37,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
100, 300, 40, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
160, 600, 120, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
110, 300, 60, 189,1724,1724,1724,32,37,1655,69,0,0,1.0,1.0,0.9599767981438515,0.0,32,0,0
60, 300, 150, 189,1724,1724,1724,32,37,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
70, 700, 70, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
0, 600, 160, 189,1724,1724,1724,32,43,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
110, 900, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
10, 700, 130, 189,1724,1724,1724,32,32,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
20, 400, 140, 189,1724,1724,1724,32,32,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
60, 800, 90, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
70, 500, 60, 189,1724,1724,1724,32,29,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
140, 900, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
90, 0, 70, 189,1724,1724,1724,32,17,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
120, 100, 120, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
80, 500, 20, 189,1724,1724,1724,32,28,1690,34,0,0,1.0,1.0,0.9802784222737819,0.0,32,0,0
150, 500, 120, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
80, 0, 120, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
120, 800, 130, 189,1724,1724,1724,32,24,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
20, 400, 90, 189,1724,1724,1724,32,32,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
10, 900, 90, 189,1724,1724,1724,32,29,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
70, 800, 1, 189,1724,1724,1724,32,22,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
80, 0, 1, 189,1724,1724,1724,32,17,1710,14,0,0,1.0,1.0,0.9918793503480279,0.0,32,0,0
110, 400, 10, 189,1724,1724,1724,32,30,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
60, 200, 130, 189,1724,1724,1724,32,54,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
80, 400, 120, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
20, 1000, 60, 189,1724,1724,1724,32,26,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
60, 100, 1, 189,1724,1724,1724,32,95,1571,153,0,0,1.0,1.0,0.9112529002320185,0.0,32,0,0
130, 800, 100, 189,1724,1724,1724,32,24,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
70, 600, 20, 189,1724,1724,1724,32,25,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
110, 300, 1, 189,1724,1724,1724,32,32,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
10, 600, 150, 189,1724,1724,1724,32,32,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
70, 800, 30, 189,1724,1724,1724,32,24,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
20, 1000, 70, 189,1724,1724,1724,32,26,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
60, 0, 40, 189,1724,1724,1724,32,17,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
60, 800, 130, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
160, 0, 110, 189,1724,1724,1724,32,17,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
150, 100, 150, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
130, 1000, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
60, 600, 10, 189,1724,1724,1724,32,26,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
70, 1000, 130, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
120, 200, 110, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
40, 500, 30, 189,1724,1724,1724,32,30,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
100, 400, 90, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
50, 400, 30, 189,1724,1724,1724,32,34,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
70, 1000, 50, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
80, 200, 100, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
60, 100, 20, 189,1724,1724,1724,32,108,1496,228,0,0,1.0,1.0,0.8677494199535962,0.0,32,0,0
70, 1000, 140, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
70, 900, 30, 189,1724,1724,1724,32,23,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
40, 900, 120, 189,1724,1724,1724,32,25,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
30, 400, 110, 189,1724,1724,1724,32,31,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
70, 600, 160, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
100, 1000, 50, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
140, 800, 100, 189,1724,1724,1724,32,24,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
140, 500, 110, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
150, 400, 20, 189,1724,1724,1724,32,32,1683,41,0,0,1.0,1.0,0.9762180974477959,0.0,32,0,0
90, 300, 100, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
160, 100, 150, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
30, 400, 40, 189,1724,1724,1724,32,33,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
90, 500, 30, 189,1724,1724,1724,32,28,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
30, 1000, 90, 189,1724,1724,1724,32,25,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
140, 500, 20, 189,1724,1724,1724,32,28,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
10, 800, 70, 189,1724,1724,1724,32,30,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
120, 900, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
80, 400, 160, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
60, 300, 70, 189,1724,1724,1724,32,37,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
30, 700, 110, 189,1724,1724,1724,32,27,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
160, 600, 80, 189,1724,1724,1724,32,26,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
90, 800, 60, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
80, 100, 30, 189,1724,1724,1724,32,106,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
10, 900, 120, 189,1724,1724,1724,32,29,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
40, 0, 70, 189,1724,1724,1724,32,17,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
40, 100, 1, 189,1724,1724,1724,32,95,1571,153,0,0,1.0,1.0,0.9112529002320185,0.0,32,0,0
60, 300, 120, 189,1724,1724,1724,32,37,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
110, 900, 120, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
20, 900, 30, 189,1724,1724,1724,32,26,1689,35,0,0,1.0,1.0,0.9796983758700696,0.0,32,0,0
80, 1000, 10, 189,1724,1724,1724,32,22,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
110, 700, 90, 189,1724,1724,1724,32,25,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
150, 600, 100, 189,1724,1724,1724,32,26,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
100, 200, 50, 189,1724,1724,1724,32,53,1626,98,0,0,1.0,1.0,0.9431554524361949,0.0,32,0,0
90, 0, 30, 189,1724,1724,1724,32,17,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
110, 1000, 140, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
60, 1000, 150, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
150, 200, 130, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
20, 0, 70, 189,1724,1724,1724,32,18,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
160, 600, 90, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
10, 700, 140, 189,1724,1724,1724,32,32,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
100, 100, 160, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
80, 200, 160, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
20, 300, 40, 189,1724,1724,1724,32,39,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
50, 300, 80, 189,1724,1724,1724,32,38,1661,63,0,0,1.0,1.0,0.9634570765661253,0.0,32,0,0
20, 600, 30, 189,1724,1724,1724,32,30,1678,46,0,0,1.0,1.0,0.9733178654292344,0.0,32,0,0
60, 600, 110, 189,1724,1724,1724,32,27,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
50, 400, 120, 189,1724,1724,1724,32,31,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
70, 400, 140, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
50, 1000, 80, 189,1724,1724,1724,32,24,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
110, 700, 20, 189,1724,1724,1724,32,25,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
120, 300, 150, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
40, 600, 30, 189,1724,1724,1724,32,27,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
0, 900, 90, 189,1724,1724,1724,32,36,1691,33,0,0,1.0,1.0,0.9808584686774942,0.0,32,0,0
80, 1000, 140, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
30, 200, 30, 189,1724,1724,1724,32,54,1631,93,0,0,1.0,1.0,0.9460556844547564,0.0,32,0,0
60, 100, 130, 189,1724,1724,1724,32,107,1495,229,0,0,1.0,1.0,0.867169373549884,0.0,32,0,0
70, 200, 70, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
90, 0, 20, 189,1724,1724,1724,32,17,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
0, 200, 60, 189,1724,1724,1724,32,79,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
160, 300, 40, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
60, 500, 90, 189,1724,1724,1724,32,30,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
50, 1000, 160, 189,1724,1724,1724,32,24,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
90, 700, 60, 189,1724,1724,1724,32,25,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
140, 800, 40, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
20, 100, 140, 189,1724,1724,1724,32,120,1529,195,0,0,1.0,1.0,0.8868909512761021,0.0,32,0,0
80, 900, 50, 189,1724,1724,1724,32,23,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
60, 1000, 90, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
130, 600, 40, 189,1724,1724,1724,32,26,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
130, 1000, 80, 189,1724,1724,1724,32,23,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
40, 800, 10, 189,1724,1724,1724,32,23,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
70, 100, 50, 189,1724,1724,1724,32,107,1495,229,0,0,1.0,1.0,0.867169373549884,0.0,32,0,0
70, 500, 160, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
80, 0, 40, 189,1724,1724,1724,32,17,1679,45,0,0,1.0,1.0,0.9738979118329466,0.0,32,0,0
140, 100, 30, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
120, 900, 90, 189,1724,1724,1724,32,23,1664,60,0,0,1.0,1.0,0.9651972157772621,0.0,32,0,0
100, 800, 40, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
60, 400, 150, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
130, 300, 160, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
80, 700, 130, 189,1724,1724,1724,32,25,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
140, 100, 20, 189,1724,1724,1724,32,106,1500,224,0,0,1.0,1.0,0.8700696055684455,0.0,32,0,0
160, 900, 30, 189,1724,1724,1724,32,23,1687,37,0,0,1.0,1.0,0.978538283062645,0.0,32,0,0
150, 900, 20, 189,1724,1724,1724,32,23,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
150, 600, 1, 189,1724,1724,1724,32,24,1709,15,0,0,1.0,1.0,0.9912993039443155,0.0,32,0,0
80, 600, 70, 189,1724,1724,1724,32,26,1669,55,0,0,1.0,1.0,0.9680974477958236,0.0,32,0,0
80, 300, 30, 189,1724,1724,1724,32,36,1663,61,0,0,1.0,1.0,0.9646171693735499,0.0,32,0,0
30, 700, 140, 189,1724,1724,1724,32,27,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
0, 300, 110, 189,1724,1724,1724,32,52,1695,29,0,0,1.0,1.0,0.9831786542923434,0.0,32,0,0
60, 1000, 10, 189,1724,1724,1724,32,22,1693,31,0,0,1.0,1.0,0.9820185614849188,0.0,32,0,0
130, 700, 70, 189,1724,1724,1724,32,25,1668,56,0,0,1.0,1.0,0.9675174013921114,0.0,32,0,0
0, 600, 110, 189,1724,1724,1724,32,43,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
20, 900, 100, 189,1724,1724,1724,32,26,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
20, 600, 110, 189,1724,1724,1724,32,31,1671,53,0,0,1.0,1.0,0.9692575406032483,0.0,32,0,0
130, 100, 130, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
130, 600, 20, 189,1724,1724,1724,32,25,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
70, 300, 120, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
90, 400, 120, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
140, 400, 50, 189,1724,1724,1724,32,32,1666,58,0,0,1.0,1.0,0.9663573085846868,0.0,32,0,0
150, 300, 120, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
130, 800, 60, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
20, 200, 90, 189,1724,1724,1724,32,58,1635,89,0,0,1.0,1.0,0.9483758700696056,0.0,32,0,0
120, 600, 100, 189,1724,1724,1724,32,26,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
130, 300, 70, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
100, 300, 80, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
10, 400, 40, 189,1724,1724,1724,32,37,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
30, 800, 70, 189,1724,1724,1724,32,26,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
50, 800, 110, 189,1724,1724,1724,32,27,1670,54,0,0,1.0,1.0,0.968677494199536,0.0,32,0,0
70, 400, 80, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
70, 900, 150, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
160, 0, 1, 189,1724,1724,1724,32,17,1710,14,0,0,1.0,1.0,0.9918793503480279,0.0,32,0,0
150, 700, 20, 189,1724,1724,1724,32,25,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
30, 700, 60, 189,1724,1724,1724,32,27,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
60, 200, 120, 189,1724,1724,1724,32,54,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
150, 600, 10, 189,1724,1724,1724,32,25,1699,25,0,0,1.0,1.0,0.9854988399071926,0.0,32,0,0
100, 100, 30, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
80, 400, 10, 189,1724,1724,1724,32,30,1698,26,0,0,1.0,1.0,0.9849187935034803,0.0,32,0,0
100, 500, 110, 189,1724,1724,1724,32,29,1688,36,0,0,1.0,1.0,0.9791183294663574,0.0,32,0,0
90, 300, 130, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
10, 500, 20, 189,1724,1724,1724,32,31,1706,18,0,0,1.0,1.0,0.9895591647331786,0.0,32,0,0
140, 300, 80, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
30, 100, 140, 189,1724,1724,1724,32,113,1504,220,0,0,1.0,1.0,0.8723897911832946,0.0,32,0,0
120, 400, 100, 189,1724,1724,1724,32,31,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
120, 200, 100, 189,1724,1724,1724,32,53,1622,102,0,0,1.0,1.0,0.9408352668213457,0.0,32,0,0
60, 800, 40, 189,1724,1724,1724,32,24,1680,44,0,0,1.0,1.0,0.974477958236659,0.0,32,0,0
30, 600, 100, 189,1724,1724,1724,32,27,1682,42,0,0,1.0,1.0,0.9756380510440835,0.0,32,0,0
160, 800, 50, 189,1724,1724,1724,32,24,1676,48,0,0,1.0,1.0,0.9721577726218098,0.0,32,0,0
140, 500, 10, 189,1724,1724,1724,32,27,1701,23,0,0,1.0,1.0,0.9866589327146171,0.0,32,0,0
70, 300, 80, 189,1724,1724,1724,32,37,1660,64,0,0,1.0,1.0,0.962877030162413,0.0,32,0,0
140, 300, 20, 189,1724,1724,1724,32,36,1672,52,0,0,1.0,1.0,0.9698375870069605,0.0,32,0,0
80, 900, 20, 189,1724,1724,1724,32,23,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
80, 900, 60, 189,1724,1724,1724,32,23,1675,49,0,0,1.0,1.0,0.9715777262180975,0.0,32,0,0
90, 600, 150, 189,1724,1724,1724,32,26,1673,51,0,0,1.0,1.0,0.9704176334106729,0.0,32,0,0
70, 900, 100, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
150, 100, 80, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
150, 100, 40, 189,1724,1724,1724,32,105,1499,225,0,0,1.0,1.0,0.8694895591647331,0.0,32,0,0
50, 900, 60, 189,1724,1724,1724,32,24,1674,50,0,0,1.0,1.0,0.9709976798143851,0.0,32,0,0
80, 1000, 20, 189,1724,1724,1724,32,22,1696,28,0,0,1.0,1.0,0.9837587006960556,0.0,32,0,0
20, 0, 160, 189,1724,1724,1724,32,17,1654,70,0,0,1.0,1.0,0.9593967517401392,0.0,32,0,0
110, 500, 40, 189,1724,1724,1724,32,29,1677,47,0,0,1.0,1.0,0.972737819025522,0.0,32,0,0
90, 900, 100, 189,1724,1724,1724,32,23,1667,57,0,0,1.0,1.0,0.9669373549883991,0.0,32,0,0
100, 900, 140, 189,1724,1724,1724,32,23,1665,59,0,0,1.0,1.0,0.9657772621809745,0.0,32,0,0
10, 500, 160, 189,1724,1724,1724,32,34,1684,40,0,0,1.0,1.0,0.9767981438515081,0.0,32,0,0
160, 1000, 80, 189,1724,1724,1724,32,23,1662,62,0,0,1.0,1.0,0.9640371229698376,0.0,32,0,0
